Number of nodes 5890 
  2613 :   4690   4857   4943   5174 
  2614 :   4454   3139   2767   3951 
  2615 :   5347   5010   3733   4601 
  2616 :   3488   2922   3566   4002 
  2617 :   3438   2570   3236   4036 
  2618 :   3517   3776   4001   2657 
  2619 :   5307   4998   4928   5236 
  2620 :   1160   1748   1815   1161 
  2621 :   3205   2855     28   1962 
  2622 :   2921   1862   1863   2039 
  2623 :   2342   3529   2502   1329 
  2624 :   4699   4615   4275   5007 
  2625 :   4285   3899   2465   3454 
  2626 :   2773   3284   4339   3902 
  2627 :     59     58   2451   1361 
  2628 :   3602   4348   3799   3338 
  2629 :   4523   3071   2493   3621 
  2630 :    830   1801   3001    831 
  2631 :     26   1522   2343   1223 
  2632 :   1915   1130   1129   1299 
  2633 :   3856   3419   3657   4370 
  2634 :    642    641    640   1613 
  2635 :   3445   3446   2005   3002 
  2636 :   4362   4908   5348   4899 
  2637 :   5679   5713   5768   5683 
  2638 :    981   2365   1736    982 
  2639 :    355   1425   1812    356 
  2640 :   3913   4266   4650   4490 
  2641 :   5505   4963   4570   5221 
  2642 :   5867   5767   5736   5844 
  2643 :   3168   3455   3715   4380 
  2644 :   4388   3354   2352   2523 
  2645 :   3509   2968   4071   2935 
  2646 :   4044   4211   3851   3189 
  2647 :   2979   4079   3478   3535 
  2648 :   4884   5186   5349   5066 
  2649 :   2169   2182   1505   1772 
  2650 :   2459   3587   4101   3816 
  2651 :   1910   2875   3241   3090 
  2652 :    175   1572    177    176 
  2653 :   2199   2750   3944   3281 
  2654 :   2243   3345   2505   1521 
  2655 :   4093   3887   4718   4238 
  2656 :   3797   4317   4765   4025 
  2657 :    526   2263   1803    527 
  2658 :   4673   4925   5272   4566 
  2659 :   3724   4443   3515   2878 
  2660 :   4384   3695   2531   3444 
  2661 :   4320   3677   2536   3080 
  2662 :   1005   1004   1318   1819 
  2663 :   3533   3452   4517   3815 
  2664 :   3625   3178   4003   4323 
  2665 :   2303   1796   1384   2953 
  2666 :   1023   2454   1069   1594 
  2667 :   3601   4181   5156   4631 
  2668 :   3869   4309   5124   4719 
  2669 :   1974   2681   2803   3567 
  2670 :   1915   1540   1131   1130 
  2671 :   2881   3038   4407   3853 
  2672 :   5113   4750   3818   4325 
  2673 :   3955   4535   3359   2567 
  2674 :    136    135   1772   1505 
  2675 :   4430   3925   2480   3184 
  2676 :   5140   4981   5471   5271 
  2677 :   2476   3269   4310   3665 
  2678 :   2471   3262   4105   3833 
  2679 :   5450   5255   4916   5547 
  2680 :   2586   3040   3935   2710 
  2681 :   5752   5742   5805   5692 
  2682 :   3234   3489   3662   4064 
  2683 :   2464   1260   2363   2900 
  2684 :   2385   2588   3025   1710 
  2685 :   4557   4268   4709   5026 
  2686 :   1784   2887   1472   2130 
  2687 :   3427   2623   3201   3975 
  2688 :   2587   3957   3045   1879 
  2689 :    148    147   2390   1387 
  2690 :   4626   4679   4312   5024 
  2691 :   4110   4559   4957   4920 
  2692 :   5765   5658   5528   5703 
  2693 :   4871   5056   4611   4422 
  2694 :   2060   3442   4034   2599 
  2695 :   5527   5506   5195   5367 
  2696 :    567   1836    569    568 
  2697 :   5867   5831   5705   5767 
  2698 :   5283   5394   5626   5512 
  2699 :   2355   2972   3600   3358 
  2700 :   2626   3054   3710   3295 
  2701 :   4247   3227   3029   4022 
  2702 :   3180   4472   4878   4017 
  2703 :   1906   3103   3897   2506 
  2704 :   3400   3960   4496   4780 
  2705 :   3072   2740   3162   3947 
  2706 :   1890   3305   3858   2686 
  2707 :   4925   5452   5466   5272 
  2708 :   4198   4253   4523   4591 
  2709 :   3484   2608   4457   3298 
  2710 :   3597   4130   4583   4458 
  2711 :     18   1390   2297   1189 
  2712 :   2699   3817   4345   3264 
  2713 :   2742   2591   4068   3116 
  2714 :   2433   1568   1133   1132 
  2715 :   2975   3837   4314   3065 
  2716 :   1381   2154   2993   2964 
  2717 :   1564    410   2614   1973 
  2718 :   3050   4367   4784   4039 
  2719 :   3859   4328   3914   2962 
  2720 :   3467   1912   3100   3627 
  2721 :   5081   5456   5210   4921 
  2722 :   5084   5242   5425   5187 
  2723 :   5120   5007   4275   4625 
  2724 :   3129   3693   4461   3190 
  2725 :   2492   3820   4322   3082 
  2726 :   3855   2035   2294   4334 
  2727 :   1187   1444   2422   1188 
  2728 :   1962   3152   3952   3205 
  2729 :   5378   5229   5478   5660 
  2730 :   2252   3373   2494   2204 
  2731 :   2338    198    197   1599 
  2732 :   3026   3307   3618   2486 
  2733 :   1892   2872   3880   3302 
  2734 :   5691   5676   5529   5735 
  2735 :   5101   5445   5597   5289 
  2736 :   1786   1684   2226   2040 
  2737 :   4854   4460   4623   5171 
  2738 :   5563   5623   5303   5454 
  2739 :   2955   2547   3867   3406 
  2740 :   2279   3466   2524   1372 
  2741 :   4139   3622   3879   4397 
  2742 :   4863   4677   4858   4336 
  2743 :   5430   5276   5465   5666 
  2744 :   5525   5667   5443   5175 
  2745 :   4446   3714   2912   3299 
  2746 :   5466   5111   4566   5272 
  2747 :   3436   3847   3113   2874 
  2748 :   2550   1290   1788   1895 
  2749 :   1950   3533   3815   3199 
  2750 :   4410   3984   2631   3459 
  2751 :   3514   2685   2078   1665 
  2752 :   2687   3257   4406   3905 
  2753 :   2391   2850   1880   1264 
  2754 :    884   1617   2282    885 
  2755 :   1557   2558   3429   1427 
  2756 :   4282   3840   2495   3138 
  2757 :   5637   5663   5245   5482 
  2758 :   5195   5506   5807   5706 
  2759 :   2993   3813   3130   2964 
  2760 :   2153   1682   3016   2585 
  2761 :   2903   4099   4357   3482 
  2762 :   3262   4290   4555   4105 
  2763 :   2730   2507   3684   3250 
  2764 :   3728   3487   3773   4508 
  2765 :    169   1851   1409    170 
  2766 :   2539   3264   4345   3706 
  2767 :   2919   3387   2750   2254 
  2768 :   4021   4806   4906   4103 
  2769 :   3463   2732   3077   3760 
  2770 :   2702   1533   2300   2574 
  2771 :   1890   2950   3615   3305 
  2772 :   2049   2704   2837   3145 
  2773 :   2070    209    208   1266 
  2774 :   5833   5773   5733   5693 
  2775 :   4764   5355   5086   4333 
  2776 :   2760   1925   2516   3352 
  2777 :   4645   3657   3855   4222 
  2778 :   4628   5314   5048   4886 
  2779 :   3214   3558   2736   4061 
  2780 :   3852   3302   3880   4398 
  2781 :   3505   3853   4187   3671 
  2782 :   2113   2364   3340   2528 
  2783 :   1930   2632   3877   3326 
  2784 :   3935   3164   2012   2710 
  2785 :   4265   4656   5273   5076 
  2786 :   3974   4287   4613   4155 
  2787 :   1484   2746   2970   2094 
  2788 :   5046   4707   5123   5259 
  2789 :   2311   2074   3206   3021 
  2790 :   3094   4351   4760   3740 
  2791 :   3553   4503   4880   3307 
  2792 :   3343   2510   1913   2323 
  2793 :   2698   3176   3666   3339 
  2794 :   5058   5322   4972   4809 
  2795 :   4927   5246   5483   4968 
  2796 :   3381   2934   3478   4079 
  2797 :   5067   4711   3840   4282 
  2798 :   5643   5809   5844   5736 
  2799 :   5008   4773   4000   4489 
  2800 :   2583   3263   3967   2717 
  2801 :   4354   3948   2818   3035 
  2802 :   5706   5807   5701   5621 
  2803 :   4355   4890   4993   4687 
  2804 :   3084   3796   4748   4287 
  2805 :   2298   1733    972    971 
  2806 :   1660   1938   2953   1384 
  2807 :   3431   4481   3919   2813 
  2808 :    394   2125   2305    395 
  2809 :   1511   1455    503    502 
  2810 :   3629   4364   3847   3436 
  2811 :   1806   1388    630    629 
  2812 :   3474   1883   3338   3799 
  2813 :   4421   3374   2639   3857 
  2814 :    890   1441   1562    891 
  2815 :   4172   4704   3652   4199 
  2816 :   3825   4281   4721   4183 
  2817 :   5116   4353   3321   3628 
  2818 :   5726   5434   5192   5670 
  2819 :   4289   3765   2948   3496 
  2820 :   5440   5598   5389   5176 
  2821 :   3823   3420   1948   2711 
  2822 :   5031   5129   4478   4729 
  2823 :   2656   2988   1977   1259 
  2824 :   1576   2559   3050   1887 
  2825 :    606   2879   2302    607 
  2826 :   1482   2915   3278   2001 
  2827 :   4280   3895   4435   4707 
  2828 :   3951   4843   3981   4454 
  2829 :   2048   2977   2296   1592 
  2830 :   3792   3409   3044   4037 
  2831 :   4342   4716   5352   5078 
  2832 :   5734   5618   5275   5439 
  2833 :   5146   5154   4393   4582 
  2834 :   5788   5630   5473   5720 
  2835 :    276    275   1871   1872 
  2836 :   5779   5774   5567   5805 
  2837 :   5239   5307   5236   5554 
  2838 :   2033   2807   3941   3481 
  2839 :   2561   3104   4505   3969 
  2840 :   3106   4378   4843   3951 
  2841 :   5871   5842   5561   5770 
  2842 :   1520   2955   2630   1793 
  2843 :   5667   5722   5766   5680 
  2844 :   4708   4269   3277   3833 
  2845 :   3961   2933   2247   3130 
  2846 :   2260   2531   3695   3348 
  2847 :   4218   3511   2642   3979 
  2848 :   3849   4761   5124   4309 
  2849 :   3725   3095   1916   2619 
  2850 :   1467   2742   3442   2060 
  2851 :   2651   4083   4532   2890 
  2852 :    643    642   1613   1798 
  2853 :   4672   4032   3222   4536 
  2854 :   3439   1985   1344   2541 
  2855 :   4782   4420   3109   4023 
  2856 :   4095   2995   2522   3108 
  2857 :   4260   3866   3255   4313 
  2858 :   3467   3627   4137   4023 
  2859 :   5707   5781   5866   5836 
  2860 :   4577   4283   3690   4663 
  2861 :   2381   3505   3671   3035 
  2862 :   5237   5432   5631   5668 
  2863 :   4361   3318   2524   3745 
  2864 :   1529   1222   1221   1841 
  2865 :   3330   3113   4295   3700 
  2866 :   2521   3763   4455   3285 
  2867 :   2807   3358   4482   3941 
  2868 :   3673   4768   5064   4169 
  2869 :   2996   3549   2503   2413 
  2870 :   5644   5633   5238   5484 
  2871 :   4114   4483   4564   4821 
  2872 :   3337   2638   3433   3998 
  2873 :   3864   1885   2891   3412 
  2874 :   2828   3094   3740   2641 
  2875 :   3453   4298   4751   3800 
  2876 :   2616   3428   3142   2829 
  2877 :   2115   1651   3604   3283 
  2878 :   5213   5669   5734   5439 
  2879 :   5329   5041   4348   4717 
  2880 :   5433   5691   5777   5591 
  2881 :   3686   4765   4703   4431 
  2882 :   3999   3512   2302   2879 
  2883 :   2965   3241   2875   2906 
  2884 :   4586   5034   4689   4320 
  2885 :   4343   3956   2472   3301 
  2886 :   4029   2986   2377   3356 
  2887 :   2721   3260   3957   2587 
  2888 :   5380   5052   4383   4814 
  2889 :   5234   5304   4947   5249 
  2890 :   5000   4701   3847   4364 
  2891 :   2271   1761    505    504 
  2892 :   1944   3330   3773   2902 
  2893 :   4676   4271   4639   5001 
  2894 :   4309   3290   2595   3849 
  2895 :   1899   2727   3953   3251 
  2896 :   5042   5334   5409   5498 
  2897 :   4477   3859   2551   3734 
  2898 :   4282   4747   5325   5067 
  2899 :   2899   2321   1793   2630 
  2900 :   3937   4680   5131   4475 
  2901 :   2006   3433   2638   2954 
  2902 :   4855   5310   5542   5004 
  2903 :   3147   3496   2948   1965 
  2904 :   1971   3443   2793   2453 
  2905 :   2892   1923   1358   1317 
  2906 :    151    150    149   1735 
  2907 :   4764   3831   3135   4182 
  2908 :   3742   4530   4611   5083 
  2909 :   5693   5782   5862   5833 
  2910 :   3077   3840   4711   4136 
  2911 :   3460   2733   1770   1257 
  2912 :   1789   1581   2369   2311 
  2913 :   2921   4098   3772   3490 
  2914 :   4668   4992   5328   4984 
  2915 :   4519   4458   4583   4868 
  2916 :   3772   4251   5099   4767 
  2917 :   5422   5290   4828   4964 
  2918 :   1883   3049   3602   3338 
  2919 :   4595   4127   3613   4090 
  2920 :   5655   5589   5341   5472 
  2921 :   2189   3013   3525   3504 
  2922 :   4163   5077   5074   4637 
  2923 :   2859   2567   1958   1417 
  2924 :   3728   4508   3807   4488 
  2925 :   3007   3348   4085   3176 
  2926 :   1741   2903   3482   1889 
  2927 :   3522   3540   4426   4007 
  2928 :     67   1290   1734     68 
  2929 :   1008   2375   2903   1741 
  2930 :   4020   4827   4999   4121 
  2931 :   3912   3371   4038   4390 
  2932 :   1132   1131   1540   2433 
  2933 :   3996   4864   5105   4130 
  2934 :   1290   2550   3175   1734 
  2935 :   4893   4179   3653   4653 
  2936 :   2920   3067   4209   3778 
  2937 :   2691   2884   2634   3447 
  2938 :   1514   2029   4041   1844 
  2939 :   4471   5128   5059   4775 
  2940 :   3293   3664   3384   2844 
  2941 :   5654   5745   5616   5469 
  2942 :   3537   3427   3011   2032 
  2943 :   5623   5563   5782   5693 
  2944 :   5557   5562   5785   5615 
  2945 :   5121   4147   4058   4278 
  2946 :   5769   5781   5707   5584 
  2947 :   1823   1386   2911   2002 
  2948 :   5290   5060   4447   4828 
  2949 :    288    287   1750   1781 
  2950 :   4653   3653   4331   4720 
  2951 :   4659   4591   4894   4945 
  2952 :   3952   3461   1957   2888 
  2953 :   5235   5415   5583   5465 
  2954 :   4467   5057   5268   4860 
  2955 :   3411   3726   3094   2828 
  2956 :   5219   5393   5732   5573 
  2957 :   4161   4517   3452   3917 
  2958 :   3062   4329   4818   3656 
  2959 :   4392   3352   2516   3683 
  2960 :   3921   3704   2532   3309 
  2961 :   1941   1354    229    228 
  2962 :   3373   2252   2017   2925 
  2963 :   3782   2549   3504   4088 
  2964 :   3144   4022   2606   3273 
  2965 :   1249   2098   3527   2586 
  2966 :   5342   5079   4924   5202 
  2967 :   4220   3906   3248   4411 
  2968 :    986   1261   1337    987 
  2969 :   1660   2790   3131   1938 
  2970 :   2795   3873   4417   3246 
  2971 :   4218   4666   4108   4054 
  2972 :   3400   2607   3064   3960 
  2973 :   5011   5271   5471   5502 
  2974 :   2289   2814   3964   3325 
  2975 :   5121   4278   4753   4695 
  2976 :   4870   4324   3067   3983 
  2977 :   4955   5161   4420   4782 
  2978 :   3608   4612   4919   4123 
  2979 :   4283   3822   2724   3213 
  2980 :   5623   5464   5026   5303 
  2981 :   4124   4570   4963   4794 
  2982 :   5218   4662   4877   4959 
  2983 :   2104   3456   3804   2856 
  2984 :   5701   5588   5409   5300 
  2985 :   5760   5797   5835   5727 
  2986 :   3512   4675   4848   3611 
  2987 :   2124   1431   1316   2013 
  2988 :   3685   3889   3451   2594 
  2989 :   5593   5436   5616   5709 
  2990 :   5039   5474   5569   5402 
  2991 :   4806   4429   3977   4860 
  2992 :   4263   4238   5054   4727 
  2993 :   4896   4323   4131   4643 
  2994 :   4588   4816   4498   4440 
  2995 :   2444   2214   1462   3562 
  2996 :   1810   2762   3497   2089 
  2997 :   4612   5225   5462   4919 
  2998 :   5831   5879   5878   5862 
  2999 :   4634   5079   4665   4897 
  3000 :   5547   4916   4571   5284 
  3001 :   4643   4131   4813   5122 
  3002 :   4705   5315   5480   5030 
  3003 :   4362   4723   5270   4908 
  3004 :     70     69   2417   1446 
  3005 :   2965   1986   2707   3160 
  3006 :   4238   4263   3569   4093 
  3007 :   2474   3976   4411   3248 
  3008 :   2335   2047   3421   2984 
  3009 :   4089   3779   3124   3538 
  3010 :   5053   4361   3745   4700 
  3011 :   3729   3115   2544   3735 
  3012 :   4188   3364   2519   3675 
  3013 :   4405   4996   5353   4655 
  3014 :   5366   4613   4287   4748 
  3015 :   2383   1547   2019   2692 
  3016 :   3880   4123   5016   4734 
  3017 :   2567   3359   2869   1958 
  3018 :   5239   5164   4880   5307 
  3019 :   3998   4462   3647   3337 
  3020 :   3583   4072   4253   3756 
  3021 :   3554   2417   1734   3175 
  3022 :   2906   2875   1363   1744 
  3023 :   4862   4692   4585   4967 
  3024 :   2987   3052   3802   3280 
  3025 :   1021   1304   1565   1022 
  3026 :    207   1780   1266    208 
  3027 :   5044   5359   5648   5479 
  3028 :   4594   4915   5232   4639 
  3029 :   4382   3848   2789   3274 
  3030 :   4508   3773   4258   4384 
  3031 :   2313   2014   2976   2754 
  3032 :   4053   4120   5014   4778 
  3033 :   5685   5591   5777   5854 
  3034 :   3486   3239   2661   2830 
  3035 :   5801   5718   5490   5604 
  3036 :   4340   3878   4395   4831 
  3037 :   2558   3327   2859   3430 
  3038 :   4927   4841   4348   5041 
  3039 :   1261   2840   3184   2480 
  3040 :   5042   5498   5614   5263 
  3041 :   2762   1942   3538   3124 
  3042 :   4108   5042   5263   4697 
  3043 :    426    425   1856   1535 
  3044 :   2332   1534   2045   3018 
  3045 :   3688   4346   3886   3310 
  3046 :   4132   4219   4735   4671 
  3047 :   3649   4409   3890   3416 
  3048 :    912    911   1495   1838 
  3049 :   3700   4295   5112   4694 
